id,date,speaker,claims,label
1798,2019,H. E. Nana Addo Dankwa Akufo-Addo,"The programme will offer participating individuals and groups the requisite inputs, such as cages, fingerlings, fish feed and training, to be able to establish their own farms.",1
1799,2019,H. E. Nana Addo Dankwa Akufo-Addo,"The AFJ will be implemented for three years, from 2019 to 2021, in collaboration with the Nation Builders Corps (NABCO) and the School Feeding Programme.",1
1800,2019,H. E. Nana Addo Dankwa Akufo-Addo,"It is expected to create seven thousand (7,000) jobs, and add an extra thirty-three thousand, six hundred and twenty-eight (33,628) metric tonnes of fish to our domestic fish production.",1
1801,2019,H. E. Nana Addo Dankwa Akufo-Addo,Piloting of the AFJ has already started at the James Camp Prison.,1
1802,2019,H. E. Nana Addo Dankwa Akufo-Addo,"Government will collaborate with the private sector to facilitate the provision of five thousand (5,000) outboard motors and fifty-five thousand, two hundred and fifty (55,250) bales of prescribed fishing gears through the fisheries associations.",1
1803,2019,H. E. Nana Addo Dankwa Akufo-Addo,"We will continue to use the premix fuel tracking system, and audit landing beaches, measures which have ensured that, since November 2018, there has been no report of premix diversion, a marked improvement from the past.",1
1804,2019,H. E. Nana Addo Dankwa Akufo-Addo,US$185 million of loan money has been earmarked for the construction of twelve (12) landing sites and two (2) fishing harbours in some selected fishing communities in the country.,1
1805,2019,H. E. Nana Addo Dankwa Akufo-Addo,"Phase I will kick off in March at Axim, Mumford, Winneba and Teshie.",1
1806,2019,H. E. Nana Addo Dankwa Akufo-Addo,"I cut the sod to commence work at the Jamestown Harbour Complex, which is part of our plans for the fishing sector in 2019.",1
1807,2019,H. E. Nana Addo Dankwa Akufo-Addo,Our lands and water bodies have been under extreme pressure for some time.,1
1808,2019,H. E. Nana Addo Dankwa Akufo-Addo,"Farming lands have been destroyed, and rivers that used to provide safe drinking water and fish turned into toxic water bodies.",1
1809,2019,H. E. Nana Addo Dankwa Akufo-Addo,"This is why we placed the ban on all small-scale mining, so we could find ways to deal with the illegal mining, or galamsey, as it is popularly called.",1
1810,2019,H. E. Nana Addo Dankwa Akufo-Addo,"The ban on small scale mining has now been lifted, but not on galamsey.",1
1811,2019,H. E. Nana Addo Dankwa Akufo-Addo,"Some of our water bodies have shown remarkable signs of rejuvenation. River Ankobra, for example, looks restored to life; indeed, some fish have even been seen in the Ankobra for the first time in a long while.",1
1812,2019,H. E. Nana Addo Dankwa Akufo-Addo,"But the battle against galamsey is nowhere near being won yet, and I appeal to all citizens to be part of the battle to keep our lands and water bodies safe.",1
1813,2019,H. E. Nana Addo Dankwa Akufo-Addo,"This government cannot be against mining. It bears repeating that, with the Almighty having blessed our land with so many precious minerals, mining, inevitably, will be part of our lives.",1
1814,2019,H. E. Nana Addo Dankwa Akufo-Addo,"We intend, also, to mine, at long last, our bauxite deposits in order to establish an integrated aluminium industry in Ghana.",1
1815,2019,H. E. Nana Addo Dankwa Akufo-Addo,"The Ghana Integrated Aluminium Development Corporation, a statutory corporation, has been set up, with the support of Parliament, to spearhead Government’s commitment to create an integrated aluminium industry.",1
1816,2019,H. E. Nana Addo Dankwa Akufo-Addo,"Since its formation, the leadership of the corporation has been working tirelessly with transaction advisors and other stakeholders to ensure the objective of achieving an integrated aluminium industry is executed in a timely manner.",1
1817,2019,H. E. Nana Addo Dankwa Akufo-Addo,A request for proposal is ready to be sent out to the market by the end of this month.,1
1818,2019,H. E. Nana Addo Dankwa Akufo-Addo,This request will solicit proposals from investors interested in partnering government to develop various components of the integrated aluminium industry in Ghana.,1
1819,2019,H. E. Nana Addo Dankwa Akufo-Addo,Government is in the process of negotiating special arrangements to supply power at internationally competitive rates to the industry.,1
1820,2019,H. E. Nana Addo Dankwa Akufo-Addo,"This arrangement is expected to be approved by Cabinet and, subsequently, hopefully, by Parliament soon.",1
1821,2019,H. E. Nana Addo Dankwa Akufo-Addo,"The same model is being pursued for the exploitation of our iron ore deposits, which, together with our considerable manganese deposits, can enable us to found a steel industry to serve our country and the region.",1
1822,2019,H. E. Nana Addo Dankwa Akufo-Addo,"A data centre, the first of its kind, now exists at the Minerals Commission, which will allow prospective investors and partners to access every information regarding the bauxite deposits and the aluminium industry.",1
1823,2019,H. E. Nana Addo Dankwa Akufo-Addo,The Minerals Commission is in the course of creating an equivalent data centre for our iron ore deposits.,1
1824,2019,H. E. Nana Addo Dankwa Akufo-Addo,The security services are at the forefront of keeping us and our nation safe.,1
1825,2019,H. E. Nana Addo Dankwa Akufo-Addo,I would like to mention the improvements that have been registered in dealing with nomadic herdsmen.,1
1826,2019,H. E. Nana Addo Dankwa Akufo-Addo,"The Ghana Armed Forces assisted the National Security to embark on OPERATION ROADSTAR, and as a result a 40-cre cattle ranch has been constructed to accommodate over six thousand (6,000) cattle at Wawase, in Afram Plains, and reducing, considerably, the tensions in the area with the nomadic herdsmen.",1
1827,2019,H. E. Nana Addo Dankwa Akufo-Addo,There are plans to replicate these ranches in other parts of the country.,1
1828,2019,H. E. Nana Addo Dankwa Akufo-Addo,Government is pleased to have fulfilled its promise to the Military Personnel by increasing the United Nations Peacekeeping Troops contribution allowances from Thirty United State Dollars (USD 30.00) to Thirty-Five United State Dollars (USD 35.00) per soldier per day.,1
1829,2019,H. E. Nana Addo Dankwa Akufo-Addo,We will continue to pay the troops regularly at the operational areas.,1
1830,2019,H. E. Nana Addo Dankwa Akufo-Addo,We will continue to modernize and provide the equipment needed by the Military to help them carry out their mandate effectively.,1
1831,2019,H. E. Nana Addo Dankwa Akufo-Addo,"I will be presenting to the Ghana Armed Forces 50 ANKAI Buses, the first tranche of the 138 Staff and Operational Vehicles of various categories, and 26 dispatch motorcycles.",1
1832,2019,H. E. Nana Addo Dankwa Akufo-Addo,"This year, we will provide the Army with 30 Otokar Armored Personnel Carriers (APC), and 6 Fast Patrol Boats for the Navy.",1
1833,2019,H. E. Nana Addo Dankwa Akufo-Addo,We will also provide improved training facilities by transforming the Military Academy into a World Class Institution.,1
1834,2019,H. E. Nana Addo Dankwa Akufo-Addo,"We will expand the housing project from six 16 flats to 44, and begin constructing 160 2-bedroom apartments across the country.",1
1835,2019,H. E. Nana Addo Dankwa Akufo-Addo,We need this well-trained police service if we are to abide by the rule of law.,1
1836,2019,H. E. Nana Addo Dankwa Akufo-Addo,"I am aware of the frustration of many at the delays in the justice delivery system, which are the result of a multiplicity of factors, which we are trying to address.",1
1837,2019,H. E. Nana Addo Dankwa Akufo-Addo,"It is obvious that most of the lower courts are not fit for purpose, and we must provide suitable structures for our law courts.",1
1838,2019,H. E. Nana Addo Dankwa Akufo-Addo,"Discussions on how to raise the money are currently ongoing, and I am optimistic that a solution will be found.",1
1839,2019,H. E. Nana Addo Dankwa Akufo-Addo,I am pleased to note that there appears to have been a marked change in the Ministry of Justice.,1
1840,2019,H. E. Nana Addo Dankwa Akufo-Addo,"No longer do we have people bringing frivolous claims against the State because they know the case will not be defended, and they will get judgement debts.",1
1841,2019,H. E. Nana Addo Dankwa Akufo-Addo,"I believe the word is now out that every claim against the government will be vigorously defended, and the State will no longer be the soft touch it used to be for people to get suspiciously large judgement debts awarded to them.",1
1842,2019,H. E. Nana Addo Dankwa Akufo-Addo,"Parliament has virtually completed its deliberations on the Right To Information Bill, and that, any moment from now, the nation will hear the news of its long, anticipated passage.",1
1843,2019,H. E. Nana Addo Dankwa Akufo-Addo,"I will, happily, assent to it as soon as it is brought to my table.",1
1844,2019,H. E. Nana Addo Dankwa Akufo-Addo,We all await the Special Prosecutor to start his work.,1
1845,2019,H. E. Nana Addo Dankwa Akufo-Addo,"It is in everybody’s interest that we know that any accusations of corruption in public office will be vigorously investigated and prosecuted, if the prima facie evidence is there.",1
1846,2019,H. E. Nana Addo Dankwa Akufo-Addo,This should be an essential feature of the governance culture of our country.,1
1847,2019,H. E. Nana Addo Dankwa Akufo-Addo,"I know the Special Prosecutor to be a responsible public official, who will act when he is ready.",1
1848,2019,H. E. Nana Addo Dankwa Akufo-Addo,"Ghana remains an active player in international affairs, especially in the region of West Africa and on the continent of Africa.",1
1849,2019,H. E. Nana Addo Dankwa Akufo-Addo,Ghana’s voice is loud and clear on issues at international fora.,1
1850,2019,H. E. Nana Addo Dankwa Akufo-Addo,Good neighbourliness underpins our foreign policy and we try to be at peace with all.,1
1851,2019,H. E. Nana Addo Dankwa Akufo-Addo,"I have been intimately involved in trying to find a resolution to the difficulties in Togo, and we hope that they are coming to an end.",1
1852,2019,H. E. Nana Addo Dankwa Akufo-Addo,"Our roads, inside the country and those leading out to our neighbouring countries, have been in a dreadful state for a long time.",1
1853,2019,H. E. Nana Addo Dankwa Akufo-Addo,"Everybody has by now heard about the arrangements we have made with the Chinese company, Sinohydro, and it is a matter of great relief to me that I am able to say that work will now be starting on the roads that have been designated to be part of that project.",1
1854,2019,H. E. Nana Addo Dankwa Akufo-Addo,"We are very much aware that there are many more roads that do not come under the SinoHydro deal, which are also in a bad way and we continue to seek ways to build a road network worthy of our nation.",1
1855,2019,H. E. Nana Addo Dankwa Akufo-Addo,I am glad to be able to report that the Accra to Tema railway service has started running on the refurbished line.,1
